SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,ModifiedDate
43782,3,7/21/2005,8/2/2005,7/28/2005,5,1,SO43782,NULL,10-4030-016516,16516,NULL,9,13386,13386,1,9916,1034613Vi51017,262,3578.27,286.2616,89.4568,3953.9884,NULL,7/28/2005
43783,3,7/21/2005,8/2/2005,7/28/2005,5,1,SO43783,NULL,10-4030-016620,16620,NULL,9,26601,26601,1,4651,934630Vi24399,262,3578.27,286.2616,89.4568,3953.9884,NULL,7/28/2005
43784,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43784,NULL,10-4030-027667,27667,NULL,4,12491,12491,1,15794,1030202Vi81657,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,7/29/2005
43785,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43785,NULL,10-4030-011601,11601,NULL,7,17236,17236,1,3584,931114Vi18886,281,3578.27,286.2616,89.4568,3953.9884,NULL,7/29/2005
43786,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43786,NULL,10-4030-011607,11607,NULL,7,23683,23683,1,12315,931126Vi63695,281,3578.27,286.2616,89.4568,3953.9884,NULL,7/29/2005
3643787,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43787,NULL,10-4030-029385,29385,NULL,8,29348,29348,1,NULL,NULL,279,3399.99,271.9992,84.9998,3756.989,NULL,7/29/2005
43788,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43788,NULL,10-4030-011239,11239,NULL,10,25489,25489,1,2999,431737Vi15728,282,3374.99,269.9992,84.3748,3729.364,NULL,7/29/2005
43789,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43789,NULL,10-4030-025865,25865,NULL,1,21950,21950,1,13143,133257Vi68106,NULL,3374.99,269.9992,84.3748,3729.364,NULL,7/29/2005
43790,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43790,NULL,10-4030-025857,25857,NULL,1,21871,21871,1,2574,733374Vi13410,NULL,3399.99,271.9992,84.9998,3756.989,NULL,7/29/2005
43791,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43791,NULL,10-4030-016484,16484,NULL,9,11580,11580,1,2480,534606Vi12914,275,3578.27,286.2616,89.4568,3953.9884,NULL,7/29/2005
43792,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43792,NULL,10-4030-016623,16623,NULL,9,14105,14105,1,3696,334631Vi19512,275,3578.27,286.2616,89.4568,3953.9884,NULL,7/29/2005
43793,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43793,NULL,10-4030-011000,11000,NULL,9,22601,22601,1,11981,735090Vi61907,275,3399.99,271.9992,84.9998,3756.989,NULL,7/29/2005
43794,3,7/22/2005,8/3/2005,7/29/2005,5,1,SO43794,NULL,10-4030-011029,11029,NULL,9,24713,24713,1,103,735108Vi576,275,3399.99,271.9992,84.9998,3756.989,NULL,7/29/2005
43795,3,7/23/2005,8/4/2005,7/30/2005,5,1,SO43795,NULL,10-4030-027615,27615,NULL,4,12290,12290,1,10180,330297Vi52533,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,7/30/2005
43796,3,7/23/2005,8/4/2005,7/30/2005,5,1,SO43796,NULL,10-4030-017956,17956,NULL,7,11860,11860,1,14408,630398Vi74678,294,699.0982,55.9279,17.4775,772.5036,NULL,7/30/2005
43797,3,7/23/2005,8/4/2005,7/30/2005,5,1,SO43797,NULL,10-4030-016345,16345,NULL,9,11578,11578,1,3803,533967Vi20009,288,3578.27,286.2616,89.4568,3953.9884,NULL,7/30/2005
43798,3,7/23/2005,8/4/2005,7/30/2005,5,1,SO43798,NULL,10-4030-016521,16521,NULL,9,17493,17493,1,15729,434618Vi81298,288,3578.27,286.2616,89.4568,3953.9884,NULL,7/30/2005
43799,3,7/23/2005,8/4/2005,7/30/2005,5,1,SO43799,NULL,10-4030-016636,16636,NULL,9,23813,23813,1,10936,534635Vi56412,288,3578.27,286.2616,89.4568,3953.9884,NULL,7/30/2005
43800,3,7/24/2005,8/5/2005,7/31/2005,5,1,SO43800,NULL,10-4030-021710,21710,NULL,6,16244,16244,1,1500,830289Vi7733,303,3578.27,286.2616,89.4568,3953.9884,NULL,7/31/2005
43801,3,7/24/2005,8/5/2005,7/31/2005,5,1,SO43801,NULL,10-4030-013583,13583,NULL,10,22676,22676,1,10067,331102Vi51847,308,3578.27,286.2616,89.4568,3953.9884,NULL,7/31/2005
43802,3,7/24/2005,8/5/2005,7/31/2005,5,1,SO43802,NULL,10-4030-011593,11593,NULL,7,15981,15981,1,15557,531106Vi80372,307,3578.27,286.2616,89.4568,3953.9884,NULL,7/31/2005
43803,3,7/25/2005,8/6/2005,8/1/2005,5,1,SO43803,NULL,10-4030-021741,21741,NULL,6,17092,17092,1,2467,1230187Vi12850,316,3578.27,286.2616,89.4568,3953.9884,NULL,8/1/2005
43804,3,7/25/2005,8/6/2005,8/1/2005,5,1,SO43804,NULL,10-4030-013585,13585,NULL,10,18048,18048,1,13404,731109Vi69430,321,3578.27,286.2616,89.4568,3953.9884,NULL,8/1/2005
43805,3,7/25/2005,8/6/2005,8/1/2005,5,1,SO43805,NULL,10-4030-014510,14510,NULL,1,26084,26084,1,7010,433792Vi36450,NULL,699.0982,55.9279,17.4775,772.5036,NULL,8/1/2005
43806,3,7/25/2005,8/6/2005,8/1/2005,5,1,SO43806,NULL,10-4030-016523,16523,NULL,9,26735,26735,1,15755,1234620Vi81457,314,3578.27,286.2616,89.4568,3953.9884,NULL,8/1/2005
43807,3,7/26/2005,8/7/2005,8/2/2005,5,1,SO43807,NULL,10-4030-011611,11611,NULL,7,15499,15499,1,16891,1231127Vi87546,333,3578.27,286.2616,89.4568,3953.9884,NULL,8/2/2005
43808,3,7/26/2005,8/7/2005,8/2/2005,5,1,SO43808,NULL,10-4030-013259,13259,NULL,8,24940,24940,1,10353,932137Vi53430,331,3578.27,286.2616,89.4568,3953.9884,NULL,8/2/2005
43809,3,7/26/2005,8/7/2005,8/2/2005,5,1,SO43809,NULL,10-4030-016350,16350,NULL,9,12891,12891,1,14752,134601Vi76444,327,3578.27,286.2616,89.4568,3953.9884,NULL,8/2/2005
43810,3,7/26/2005,8/7/2005,8/2/2005,5,1,SO43810,NULL,10-4030-011004,11004,NULL,9,20971,20971,1,12777,835094Vi66068,327,3399.99,271.9992,84.9998,3756.989,NULL,8/2/2005
43811,3,7/26/2005,8/7/2005,8/2/2005,5,1,SO43811,NULL,10-4030-011026,11026,NULL,9,11877,11877,1,8888,1235105Vi45830,327,3399.99,271.9992,84.9998,3756.989,NULL,8/2/2005
43812,3,7/27/2005,8/8/2005,8/3/2005,5,1,SO43812,NULL,10-4030-027662,27662,NULL,4,13852,13852,1,7442,930198Vi38606,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,8/3/2005
43813,3,7/27/2005,8/8/2005,8/3/2005,5,1,SO43813,NULL,10-4030-028390,28390,NULL,7,16896,16896,1,10022,431738Vi51601,346,3374.99,269.9992,84.3748,3729.364,NULL,8/3/2005
43814,3,7/27/2005,8/8/2005,8/3/2005,5,1,SO43814,NULL,10-4030-025866,25866,NULL,1,21939,21939,1,1085,833258Vi5404,NULL,3374.99,269.9992,84.3748,3729.364,NULL,8/3/2005
43815,3,7/27/2005,8/8/2005,8/3/2005,5,1,SO43815,NULL,10-4030-016494,16494,NULL,9,15915,15915,1,12070,734608Vi62400,340,3578.27,286.2616,89.4568,3953.9884,NULL,8/3/2005
43816,3,7/27/2005,8/8/2005,8/3/2005,5,1,SO43816,NULL,10-4030-016496,16496,NULL,9,21277,21277,1,14211,734610Vi73710,340,3578.27,286.2616,89.4568,3953.9884,NULL,8/3/2005
43817,3,7/27/2005,8/8/2005,8/3/2005,5,1,SO43817,NULL,10-4030-016519,16519,NULL,9,12674,12674,1,10904,634616Vi56238,340,3578.27,286.2616,89.4568,3953.9884,NULL,8/3/2005
43818,3,7/27/2005,8/8/2005,8/3/2005,5,1,SO43818,NULL,10-4030-016528,16528,NULL,9,16539,16539,1,13485,134625Vi69865,340,3578.27,286.2616,89.4568,3953.9884,NULL,8/3/2005
43819,3,7/27/2005,8/8/2005,8/3/2005,5,1,SO43819,NULL,10-4030-011006,11006,NULL,9,15264,15264,1,5054,935096Vi26471,340,3399.99,271.9992,84.9998,3756.989,NULL,8/3/2005
43820,3,7/28/2005,8/9/2005,8/4/2005,5,1,SO43820,NULL,10-4030-027651,27651,NULL,4,24200,24200,1,12947,330197Vi66982,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,8/4/2005
43821,3,7/28/2005,8/9/2005,8/4/2005,5,1,SO43821,NULL,10-4030-027663,27663,NULL,4,24836,24836,1,6912,130199Vi35996,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,8/4/2005
43822,3,7/28/2005,8/9/2005,8/4/2005,5,1,SO43822,NULL,10-4030-027669,27669,NULL,4,20019,20019,1,17504,230204Vi90922,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,8/4/2005
43823,3,7/28/2005,8/9/2005,8/4/2005,5,1,SO43823,NULL,10-4030-019942,19942,NULL,10,15988,15988,1,7639,830400Vi39580,360,699.0982,55.9279,17.4775,772.5036,NULL,8/4/2005
43824,3,7/28/2005,8/9/2005,8/4/2005,5,1,SO43824,NULL,10-4030-014558,14558,NULL,1,11804,11804,1,7138,1233794Vi37022,NULL,699.0982,55.9279,17.4775,772.5036,NULL,8/4/2005
43825,3,7/28/2005,8/9/2005,8/4/2005,5,1,SO43825,NULL,10-4030-016349,16349,NULL,9,16955,16955,1,16730,934720Vi86677,353,3578.27,286.2616,89.4568,3953.9884,NULL,8/4/2005
43826,3,7/28/2005,8/9/2005,8/4/2005,5,1,SO43826,NULL,10-4030-011008,11008,NULL,9,23743,23743,1,13554,835098Vi70239,353,3374.99,269.9992,84.3748,3729.364,NULL,8/4/2005
43827,3,7/28/2005,8/9/2005,8/4/2005,5,1,SO43827,NULL,10-4030-025250,25250,NULL,9,27524,27524,1,7542,335426Vi39058,353,699.0982,55.9279,17.4775,772.5036,NULL,8/4/2005
43828,3,7/29/2005,8/10/2005,8/5/2005,5,1,SO43828,NULL,10-4030-027605,27605,NULL,1,13129,13129,1,17303,1030292Vi89856,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,8/5/2005
43829,3,7/29/2005,8/10/2005,8/5/2005,5,1,SO43829,NULL,10-4030-027611,27611,NULL,4,24776,24776,1,3742,1030294Vi19725,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,8/5/2005
43830,3,7/29/2005,8/10/2005,8/5/2005,5,1,SO43830,NULL,10-4030-016347,16347,NULL,9,18564,18564,1,11691,934718Vi60484,366,3578.27,286.2616,89.4568,3953.9884,NULL,8/5/2005
43831,3,7/29/2005,8/10/2005,8/5/2005,5,1,SO43831,NULL,10-4030-011028,11028,NULL,9,24158,24158,1,3749,835107Vi19779,366,3374.99,269.9992,84.3748,3729.364,NULL,8/5/2005
43832,3,7/29/2005,8/10/2005,8/5/2005,5,1,SO43832,NULL,10-4030-013584,13584,NULL,10,23837,23837,1,10429,235202Vi53783,373,3578.27,286.2616,89.4568,3953.9884,NULL,8/5/2005
43833,3,7/30/2005,8/11/2005,8/6/2005,5,1,SO43833,NULL,10-4030-021727,21727,NULL,6,16752,16752,1,15641,530291Vi80832,381,3578.27,286.2616,89.4568,3953.9884,NULL,8/6/2005
43834,3,7/30/2005,8/11/2005,8/6/2005,5,1,SO43834,NULL,10-4030-028393,28393,NULL,7,15471,15471,1,16716,331739Vi86614,385,3374.99,269.9992,84.3748,3729.364,NULL,8/6/2005
43835,3,7/30/2005,8/11/2005,8/6/2005,5,1,SO43835,NULL,10-4030-019802,19802,NULL,6,17401,17401,1,2755,933259Vi14346,381,3374.99,269.9992,84.3748,3729.364,NULL,8/6/2005
43836,3,7/30/2005,8/11/2005,8/6/2005,5,1,SO43836,NULL,10-4030-026620,26620,NULL,6,19261,19261,1,6966,233797Vi36226,381,699.0982,55.9279,17.4775,772.5036,NULL,8/6/2005
43837,3,7/30/2005,8/11/2005,8/6/2005,5,1,SO43837,NULL,10-4030-011009,11009,NULL,9,29335,29335,1,NULL,NULL,379,3374.99,269.9992,84.3748,3729.364,NULL,8/6/2005
43838,3,7/31/2005,8/12/2005,8/7/2005,5,1,SO43838,NULL,10-4030-027641,27641,NULL,4,16330,16330,1,1178,230193Vi5985,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,8/7/2005
43839,3,7/31/2005,8/12/2005,8/7/2005,5,1,SO43839,NULL,10-4030-027673,27673,NULL,1,20037,20037,1,15759,830207Vi81479,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,8/7/2005
43840,3,7/31/2005,8/12/2005,8/7/2005,5,1,SO43840,NULL,10-4030-017957,17957,NULL,7,25544,25544,1,16913,730401Vi87689,398,699.0982,55.9279,17.4775,772.5036,NULL,8/7/2005
43841,3,7/31/2005,8/12/2005,8/7/2005,5,1,SO43841,NULL,10-4030-013406,13406,NULL,8,28149,28149,1,5858,631110Vi30576,396,3578.27,286.2616,89.4568,3953.9884,NULL,8/7/2005
43842,3,7/31/2005,8/12/2005,8/7/2005,5,1,SO43842,NULL,10-4030-016630,16630,NULL,9,18492,18492,1,17051,634634Vi88522,392,3578.27,286.2616,89.4568,3953.9884,NULL,8/7/2005
43843,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43843,PO19923118772,10-4020-000018,29955,275,3,756,756,5,13712,25020Vi71036,NULL,32940.1556,3174.1988,991.9371,37106.2915,NULL,8/8/2005
43844,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43844,PO19691138342,10-4020-000353,29620,282,6,503,503,5,5577,105103Vi29202,407,20249.94,1943.9942,607.4982,22801.4324,NULL,8/8/2005
43845,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43845,PO19546184286,10-4020-000206,29888,279,5,930,930,5,2364,15114Vi12293,NULL,8580.0739,823.6669,257.3959,9661.1367,NULL,8/8/2005
43846,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43846,PO19430112391,10-4020-000318,29548,278,6,498,498,5,5528,115137Vi28965,407,919.5201,90.6637,28.3324,1038.5162,NULL,8/8/2005
43847,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43847,PO19227161888,10-4020-000210,29539,278,6,480,480,5,181,55182Vi966,407,908.8209,86.9292,27.1654,1022.9155,NULL,8/8/2005
43848,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43848,PO18908190536,10-4020-000164,29717,283,1,851,851,5,15882,15215Vi82057,NULL,18269.946,1753.9148,548.0984,20571.9592,NULL,8/8/2005
43849,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43849,PO18676186169,10-4020-000697,29818,274,1,1104,1104,5,14559,55256Vi75492,NULL,20544.7015,1969.9765,615.6177,23130.2957,NULL,8/8/2005
43850,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43850,PO18415143340,10-4020-000191,29892,282,6,476,476,5,11072,75292Vi57135,407,10183.7952,982.9377,307.168,11473.9009,NULL,8/8/2005
43851,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43851,PO18386167654,10-4020-000558,29509,275,2,816,816,5,8979,125302Vi46289,NULL,6783.7679,651.4975,203.593,7638.8584,NULL,8/8/2005
43852,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43852,PO17864179720,10-4020-000568,29855,282,6,539,539,5,8043,115310Vi41710,407,2024.994,194.3994,60.7498,2280.1432,NULL,8/8/2005
43853,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43853,PO18270155899,10-4020-000011,29813,282,6,446,446,5,12279,85313Vi63488,407,26354.922,2530.0725,790.6477,29675.6422,NULL,8/8/2005
43854,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43854,PO17777139245,10-4020-000208,29988,282,6,478,478,5,9855,45354Vi50783,407,1749.588,167.9604,52.4876,1970.036,NULL,8/8/2005
43855,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43855,PO17748116016,10-4020-000102,29946,278,6,462,462,5,14454,65357Vi74935,407,10993.3516,1058.7224,330.8508,12382.9248,NULL,8/8/2005
43856,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43856,PO17313123131,10-4020-000389,29680,282,6,509,509,5,18049,55434Vi93678,407,2036.394,195.3874,61.0586,2292.84,NULL,8/8/2005
43857,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43857,PO16733124458,10-4020-000533,30074,282,6,534,534,5,18260,45523Vi94762,407,7186.5371,689.052,215.3287,8090.9178,NULL,8/8/2005
43858,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43858,PO16791124272,10-4020-000036,29961,275,2,758,758,5,3274,35544Vi17259,NULL,13694.3494,1317.0672,411.5835,15423.0001,NULL,8/8/2005
43859,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43859,PO16762199940,10-4020-000259,29865,276,4,1032,1032,5,11840,85562Vi61174,NULL,3911.5991,375.2443,117.2639,4404.1073,NULL,8/8/2005
43860,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43860,PO16646146654,10-4020-000001,29773,280,1,832,832,5,19181,105571Vi99678,NULL,10993.3942,1057.2843,330.4013,12381.0798,NULL,8/8/2005
43861,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43861,PO16327172067,10-4020-000584,29749,279,5,974,974,5,6675,45614Vi34749,NULL,23401.1062,2244.4088,701.3777,26346.8927,NULL,8/8/2005
43862,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43862,PO16211194171,10-4020-000099,29945,279,5,919,919,5,6777,55631Vi35295,NULL,31000.7804,2987.8703,933.7095,34922.3602,NULL,8/8/2005
43863,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43863,PO15747169584,10-4020-000471,29764,277,4,611,611,5,11717,65637Vi60618,NULL,1718.8983,164.9658,51.5518,1935.4159,NULL,8/8/2005
43864,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43864,PO16037151094,10-4020-000384,30056,276,4,1052,1052,5,1896,45642Vi9831,NULL,38474.3572,3703.8969,1157.4678,43335.7219,NULL,8/8/2005
43865,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43865,PO15689147174,10-4020-000328,30117,277,4,596,596,5,4623,45669Vi24257,NULL,13196.0548,1268.2589,396.3309,14860.6446,NULL,8/8/2005
43866,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43866,PO14529112624,10-4020-000289,29571,280,1,864,864,5,14363,55805Vi74455,NULL,4076.388,391.2268,122.2584,4589.8732,NULL,8/8/2005
43867,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43867,PO14471123403,10-4020-000145,29582,280,1,848,848,5,1359,45808Vi6925,NULL,32673.0446,3149.2911,984.1535,36806.4892,NULL,8/8/2005
43868,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43868,PO14848158712,10-4020-000478,30042,282,6,523,523,5,10628,85848Vi54777,407,2146.962,206.1084,64.4089,2417.4793,NULL,8/8/2005
43869,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43869,PO14500145975,10-4020-000650,30107,276,1,1099,1099,5,6386,45864Vi33152,NULL,49193.9864,4734.607,1479.5647,55408.1581,NULL,8/8/2005
43870,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43870,PO14326149236,10-4020-000107,29675,275,2,765,765,5,18323,55875Vi95160,NULL,4316.9864,413.6232,129.2572,4859.8668,NULL,8/8/2005
43871,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43871,PO13572145817,10-4020-000527,30076,281,3,1076,1076,5,4941,75995Vi25927,NULL,9398.8972,899.949,281.2341,10580.0803,NULL,8/8/2005
43872,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43872,PO12557127067,10-4020-000240,30100,276,4,1028,1028,5,3368,66128Vi17744,NULL,11584.459,1110.9858,347.1831,13042.6279,NULL,8/8/2005
43873,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43873,PO12499138177,10-4020-000078,29703,276,4,1001,1001,5,15090,96146Vi78070,NULL,41250.4391,3973.725,1241.789,46465.9531,NULL,8/8/2005
43874,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43874,PO12122162917,10-4020-000022,29569,277,3,562,562,5,13917,66171Vi72178,NULL,419.4589,40.2681,12.5838,472.3108,NULL,8/8/2005
43875,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43875,PO12586178184,10-4020-000278,29624,279,5,938,30,5,204,116188Vi1051,NULL,121761.9396,11871.5033,3709.8448,137343.2877,NULL,8/8/2005
43876,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43876,PO12006119347,10-4020-000270,30091,275,2,784,784,5,6005,66205Vi31256,NULL,7135.2649,686.9474,214.6711,8036.8834,NULL,8/8/2005
43877,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43877,PO11919119101,10-4020-000073,29925,280,1,840,840,5,5343,56208Vi27980,NULL,20628.5745,1977.1163,617.8489,23223.5397,NULL,8/8/2005
43878,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43878,PO11716136854,10-4020-000144,29664,275,2,770,770,5,7167,46227Vi37199,NULL,4079.988,391.6788,122.3996,4594.0664,NULL,8/8/2005
43879,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43879,PO11600128380,10-4020-000569,29510,282,6,540,540,5,14729,26285Vi76327,407,21718.7639,2087.8858,652.4643,24459.114,NULL,8/8/2005
43880,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43880,PO11020127453,10-4020-000336,29789,278,6,501,501,5,18316,126355Vi95120,407,15479.55,1488.4458,465.1393,17433.1351,NULL,8/8/2005
43881,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43881,PO10759119626,10-4020-000346,30111,277,3,598,598,5,569,56356Vi2945,NULL,38816.8056,3725.7234,1164.2885,43706.8175,NULL,8/8/2005
43882,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43882,PO10469165208,10-4020-000335,29558,282,6,500,500,5,11282,66419Vi58190,407,2024.994,194.3994,60.7498,2280.1432,NULL,8/8/2005
43883,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43883,PO10121175623,10-4020-000684,29724,275,2,829,829,5,6126,76443Vi31838,NULL,18320.6894,1763.0175,550.943,20634.6499,NULL,8/8/2005
43884,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43884,PO10440182311,10-4020-000623,29861,277,3,628,11382,5,16665,96446Vi86292,NULL,115696.3313,11215.3536,3504.798,130416.4829,NULL,8/8/2005
43885,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43885,PO609186449,10-4020-000492,29757,276,4,1070,1070,5,13246,66522Vi68706,NULL,68.4,5.928,1.8525,76.1805,NULL,8/8/2005
43886,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43886,PO1827149671,10-4020-000317,29698,282,6,497,497,5,11745,76664Vi60734,407,17358.0101,1664.9942,520.3107,19543.315,NULL,8/8/2005
43887,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43887,PO1276169981,10-4020-000548,29493,279,5,970,970,5,9478,106673Vi48861,NULL,419.4589,40.2681,12.5838,472.3108,NULL,8/8/2005
43888,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43888,PO2088113013,10-4020-000136,29794,282,6,466,466,5,12102,96752Vi62574,407,14432.8174,1388.4649,433.8953,16255.1776,NULL,8/8/2005
43889,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43889,PO2030112412,10-4020-000661,29830,278,6,553,553,5,16905,126756Vi87636,407,2082.6748,199.3984,62.312,2344.3852,NULL,8/8/2005
43890,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43890,PO2146115360,10-4020-000354,29515,278,6,504,504,5,14184,66771Vi73564,407,75191.9599,7234.307,2260.7209,84686.9878,NULL,8/8/2005
43891,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43891,PO2726163521,10-4020-000029,29807,282,6,449,449,5,13366,36797Vi69277,407,32569.104,3126.3148,976.9734,36672.3922,NULL,8/8/2005
43892,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43892,PO2523117473,10-4020-000167,29716,281,4,1015,1015,5,13468,26813Vi69778,NULL,16544.5461,1587.1682,495.9901,18627.7044,NULL,8/8/2005
43893,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43893,PO2204129382,10-4020-000370,29905,282,6,505,505,5,18480,116815Vi96000,407,419.4589,40.2681,12.5838,472.3108,NULL,8/8/2005
43894,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43894,PO2958194987,10-4020-000559,30004,280,1,892,892,5,4842,46884Vi25430,NULL,32492.604,3118.7048,974.5952,36585.904,NULL,8/8/2005
43895,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43895,PO2900121738,10-4020-000469,29742,280,1,884,884,5,11011,16890Vi56787,NULL,32459.9278,3121.4886,975.4652,36556.8816,NULL,8/8/2005
43896,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43896,PO3857154341,10-4020-000256,29866,277,4,588,588,5,8991,128032Vi46347,NULL,4345.8268,416.1227,130.0383,4891.9878,NULL,8/8/2005
43897,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43897,PO3799116239,10-4020-000312,29522,276,4,1040,1040,5,17861,68035Vi92659,NULL,51235.0091,4912.9311,1535.291,57683.2312,NULL,8/8/2005
43898,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43898,PO4901196283,10-4020-000084,29705,278,6,459,459,5,6452,48128Vi33489,407,50948.9161,4908.5808,1533.9315,57391.4284,NULL,8/8/2005
43899,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43899,PO5191115657,10-4020-000364,29906,277,3,600,600,5,7475,128165Vi38744,NULL,11942.5965,1147.8551,358.7047,13449.1563,NULL,8/8/2005
43900,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43900,PO5568199700,10-4020-000422,29880,279,5,954,954,5,8663,78252Vi44710,NULL,34628.298,3323.6782,1038.6494,38990.6256,NULL,8/8/2005
43901,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43901,PO5684189260,10-4020-000385,29901,276,4,1053,1053,5,9973,18266Vi51318,NULL,22717.5954,2177.0702,680.3344,25575,NULL,8/8/2005
43902,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43902,PO5858178400,10-4020-000566,29507,279,5,972,972,5,13160,48289Vi68229,NULL,52803.4477,5091.7865,1591.1833,59486.4175,NULL,8/8/2005
43903,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43903,PO5800178059,10-4020-000063,29968,279,5,915,915,5,13420,78316Vi69516,NULL,20.1865,1.6149,0.5047,22.3061,NULL,8/8/2005
43904,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43904,PO6351158788,10-4020-000255,30095,277,4,587,587,5,13104,108328Vi67850,NULL,11361.2706,1093.5814,341.7442,12796.5962,NULL,8/8/2005
43905,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43905,PO6293113391,10-4020-000612,29846,279,5,979,979,5,10234,128341Vi52839,NULL,9880.2666,950.9438,297.1699,11128.3803,NULL,8/8/2005
43906,3,8/1/2005,8/13/2005,8/8/2005,5,0,SO43906,PO6438197212,10-4020-000309,29523,277,4,593,593,5,15321,48355Vi79183,NULL,32971.323,3162.1366,988.1677,37121.6273,NULL,8/8/2005
